country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
A59,"North America and Central America, nes",Other,1,2,46910150.0,699885131.0,746795281.0
SGP,Singapore,Asia_Pacific,120,90,35005906393.206,45073171003.743,80079077396.949
ABW,Aruba,Other,19,18,4058487045.5720005,2285184708.44,6343671754.012001
ARG,Argentina,Latin_America,54,55,7247830775.485,1300578700.94,8548409476.424999
ATG,Antigua and Barbuda,Other,10,35,3130177.0,256990794.746,260120971.746
BRA,Brazil,Latin_America,96,77,11293050713.166,17376960792.75,28670011505.916
CAN,Canada,North_America,156,103,13701935005.300001,30161322587.758,43863257593.058
COL,Colombia,Latin_America,64,46,9422833394.865,931201743.0,10354035137.865
CRI,Costa Rica,Other,29,48,33737072.788,1301683580.24,1335420653.028
DNK,Denmark,Europe,106,66,8395248232.224001,4643679930.982,13038928163.206001
ECU,Ecuador,Latin_America,34,45,7809541773.283,1881748766.87,9691290540.153
ESP,Spain,Europe,152,102,8961171883.86,50758107214.634,59719279098.494
FRA,France,Europe,176,116,12161294211.746,75971100193.45901,88132394405.20502
HND,Honduras,Other,14,45,4231790.0,1056480490.306,1060712280.306
ITA,Italy,Europe,168,94,13075330425.351,50093806430.67999,63169136856.03099
MEX,Mexico,North_America,93,74,9314138906.43,13840693579.0,23154832485.43
NIC,Nicaragua,Other,10,41,137836851.67000002,682172692.0,820009543.6700001
PER,Peru,Latin_America,37,46,2028504932.948,2872560051.56,4901064984.507999
SDN,Sudan (...2011),Other,15,57,5366884689.174,218756959.56800002,5585641648.742
SLV,El Salvador,Other,21,47,64889006.640999995,1068538976.6499999,1133427983.291
SWE,Sweden,Europe,135,66,6000419263.5060005,14509601424.914999,20510020688.420998
USA,USA,North_America,185,133,30705522216.621998,158664497582.092,189370019798.71402
AFG,Afghanistan,Other,5,23,155973.465,469458409.25399995,469614382.7189999
ARE,United Arab Emirates,Middle_East,134,80,67691977676.616005,1067001854.704,68758979531.32
GRL,Greenland,Other,5,22,31624.778,143566866.0,143598490.778
IND,India,Asia_Pacific,128,97,13268909228.923,60067299543.439995,73336208772.36299
PAK,Pakistan,Other,32,55,714010643.791,7538967199.379,8252977843.17
AGO,Angola,Africa,31,61,31502992752.376003,673266371.9110003,32176259124.287003
CHE,Switzerland,Other,154,77,1467812774.7079997,9662342476.693998,11130155251.401999
CHL,Chile,Latin_America,32,56,1517030650.2369998,9182484771.598,10699515421.835
CHN,China,Asia_Pacific,178,94,12393183215.282,86609067661.429,99002250876.711
COD,Dem. Rep. of the Congo,Other,9,29,136384435.686,308310115.80300003,444694551.489
DEU,Germany,Europe,185,107,29892194428.112007,75395059154.185,105287253582.297
GRC,Greece,Other,120,78,2532379972.5810003,12024332754.666,14556712727.247002
ISR,Israel,Other,61,56,1089259648.6820002,8841741089.064,9931000737.745998
JPN,Japan,Asia_Pacific,154,85,4972482476.167999,101890897421.139,106863379897.307
KOR,Rep. of Korea,Asia_Pacific,141,84,19100995051.89,85166615412.25601,104267610464.14601
NLD,Netherlands,Europe,171,107,51741612908.273994,53693867464.86001,105435480373.134
PRT,Portugal,Other,64,68,1815960141.5440001,9500286892.825,11316247034.369001
S19,"Other Asia, nes",Other,120,68,9235066296.889,38707451565.76,47942517862.649
STP,Sao Tome and Principe,Other,1,11,174.845,28339492.0,28339666.845
SYR,Syria,Other,53,50,4657015674.298,3109255826.317,7766271500.615
THA,Thailand,Asia_Pacific,96,71,6033632682.471,24942742014.864998,30976374697.336
TTO,Trinidad and Tobago,Other,57,50,9821165827.939001,2360773172.0,12181938999.939001
TUR,T_kiye,Other,109,82,3180048358.9750004,8036986000.926001,11217034359.901001
VEN,Venezuela,Latin_America,66,38,37877163421.236,40474645.926,37917638067.162
ZAF,South Africa,Africa,139,97,5958367839.116999,12335713950.598,18294081789.714996
_X ,"Areas, nes",Other,51,60,30452689040.045998,74971031212.753,105423720252.79901
ALB,Albania,Other,15,43,33273136.437,278683720.0,311956856.437
GEO,Georgia,Other,35,40,699523472.76,692910123.03,1392433595.79
HKG,"China, Hong Kong SAR",Other,81,47,157636089.075,9194924525.663,9352560614.738
KNA,Saint Kitts and Nevis,Other,4,23,66324.0,35687716.274000004,35754040.274000004
MKD,North Macedonia,Other,27,40,14655047.526,665990770.28,680645817.806
MNE,Montenegro,Other,4,30,365371.0,173582070.0,173947441.0
PAN,Panama,Other,36,69,467850367.4499999,985257720.509,1453108087.9589999
SLE,Sierra Leone,Other,8,34,8121908.543,70334432.59399998,78456341.13699998
SRB,Serbia,Other,51,55,109319494.87,2299714953.0,2409034447.87
AND,Andorra,Other,10,15,246752.96899999998,83637997.39199999,83884750.36099999
BFA,Burkina Faso,Other,26,46,46004096.965,489913409.8020001,535917506.7670001
BWA,Botswana,Other,8,13,16466212.61,478953746.025,495419958.635
MYS,Malaysia,Asia_Pacific,87,66,23832817998.512,11526574294.66,35359392293.172
SVN,Slovenia,Other,46,57,15987713.837,1967565330.52,1983553044.3569999
UGA,Uganda,Other,15,50,36913646.0,526191576.648,563105222.648
VUT,Vanuatu,Other,2,21,684.0,20555241.75,20555925.75
YEM,Yemen,Other,34,44,7255874935.899,1371442838.801,8627317774.7
ZWE,Zimbabwe,Other,9,37,6724288.45,490478869.4929999,497203157.9429999
ANT,Netherlands Antilles (...2010),Other,43,37,3254642100.3469996,4665696279.483,7920338379.83
AIA,Anguilla,Other,0,10,0.0,24338190.0,24338190.0
AUS,Australia,Asia_Pacific,112,64,39410124408.691,18004525820.168,57414650228.859
BEL,Belgium,Europe,171,91,30325926007.900005,45311273549.446,75637199557.34601
BHS,Bahamas,Other,16,47,239802334.0,2763226361.2899995,3003028695.2899995
BLZ,Belize,Other,13,30,77368150.489,117443821.653,194811972.142
BMU,Bermuda,Other,4,24,70284613.0,96875690.222,167160303.222
GBR,United Kingdom,Europe,175,104,41530517384.148994,36740497750.461,78271015134.60999
GRD,Grenada,Other,3,19,21764.0,17520280.0,17542044.0
GTM,Guatemala,Other,22,48,301501164.78999996,1827911687.21,2129412852.0
GUY,Guyana,Other,6,25,15187.0,268835249.0,268850436.0
IRL,Ireland,Other,69,50,524197142.078,5791793916.443998,6315991058.521998
LCA,Saint Lucia,Other,16,21,104356807.0,250839462.96,355196269.96000004
